"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JAM.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
19,"w10069845",10,"JAM Version B","DEATH","business","Study1","U",3487,"0",2666,"coffin",28.571428571429,"business",0
19,"w10011881_dnd",10,"JAM Version B","DEATH","business","Study1","U",4386,"0",4360,"dark",0,"business",0
19,"w10030825FS",10,"JAM Version B","DEATH","business","Study1","U",1977,"0",2635,"coffin",28.571428571429,"business",0
20,"5be94f66a169160001dafb9d",10,"JAM Version B","DEBATE","sight","Study1","U",23142,"9",7669,"",0,"sight",0
20,"w10030825FS",10,"JAM Version B","DEBATE","sight","Study1","U",1712,"0",1958,"",0,"sight",0
20,"w10069845",10,"JAM Version B","DEBATE","sight","Study1","U",3368,"30",6318,"talk",22.222222222222,"sight",0
20,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DEBATE","sight","Study1","U",6523,"0",5788,"argue",20,"sight",0
20,"w10011881_dnd",10,"JAM Version B","DEBATE","sight","Study1","U",2793,"0",11973,"communicate",25,"sight",0
20,"w997000jy",10,"JAM Version B","DEBATE","sight","Study1","U",18335,"46",3284,"team ",22.222222222222,"sight",0
21,"w10011881_dnd",10,"JAM Version B","DELINQUENT","bad","Study1","F",10280,"85",2854,"bad",100,"bad",1
21,"w10030825FS",10,"JAM Version B","DELINQUENT","bad","Study1","F",2758,"70",2165,"bad",100,"bad",1
21,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DELINQUENT","bad","Study1","F",3850,"5",2457,"",0,"bad",0
21,"5be94f66a169160001dafb9d",10,"JAM Version B","DELINQUENT","bad","Study1","F",14076,"50",3934,"bad",100,"bad",1
21,"w997000jy",10,"JAM Version B","DELINQUENT","bad","Study1","F",3848,"45",2462,"nad ",66.666666666667,"bad",1
21,"w10069845",10,"JAM Version B","DELINQUENT","bad","Study1","F",2029,"80",4164,"bad",100,"bad",1
22,"5be94f66a169160001dafb9d",10,"JAM Version B","DIETARY","sacking","Study1","U",10574,"0",12541,"",0,"sacking",0
22,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DIETARY","sacking","Study1","U",3420,"0",3570,"need",18.181818181818,"sacking",0
22,"w10069845",10,"JAM Version B","DIETARY","sacking","Study1","U",4028,"0",3726,"supplement",23.529411764706,"sacking",0
22,"w997000jy",10,"JAM Version B","DIETARY","sacking","Study1","U",2358,"68",2942,"lung ",36.363636363636,"sacking",0
22,"w10030825FS",10,"JAM Version B","DIETARY","sacking","Study1","U",2996,"2",5453,"",0,"sacking",0
22,"w10011881_dnd",10,"JAM Version B","DIETARY","sacking","Study1","U",2427,"0",4596,"supplement",23.529411764706,"sacking",0
23,"w10030825FS",10,"JAM Version B","DIGESTION","stomach","Study1","F",2695,"40",2498,"stomach",100,"stomach",1
23,"5be94f66a169160001dafb9d",10,"JAM Version B","DIGESTION","stomach","Study1","F",12620,"90",7809,"stomach",100,"stomach",1
23,"w10011881_dnd",10,"JAM Version B","DIGESTION","stomach","Study1","F",10154,"60",4021,"stomach",100,"stomach",1
23,"w10069845",10,"JAM Version B","DIGESTION","stomach","Study1","F",2119,"100",2723,"stomach",100,"stomach",1
23,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DIGESTION","stomach","Study1","F",2832,"40",2966,"food",18.181818181818,"stomach",0
23,"w997000jy",10,"JAM Version B","DIGESTION","stomach","Study1","F",809,"64",3148,"stomach ",100,"stomach",1
24,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DISCOVER","floor","Study1","U",2046,"0",4017,"find",22.222222222222,"floor",0
24,"5be94f66a169160001dafb9d",10,"JAM Version B","DISCOVER","floor","Study1","U",61547,"0",3699,"",0,"floor",0
24,"w997000jy",10,"JAM Version B","DISCOVER","floor","Study1","U",1403,"12",2334,"lans ",22.222222222222,"floor",0
24,"w10011881_dnd",10,"JAM Version B","DISCOVER","floor","Study1","U",6551,"20",3517,"find",22.222222222222,"floor",0
24,"w10069845",10,"JAM Version B","DISCOVER","floor","Study1","U",3212,"50",2650,"find",22.222222222222,"floor",0
24,"w10030825FS",10,"JAM Version B","DISCOVER","floor","Study1","U",1950,"0",4326,"searcj",18.181818181818,"floor",0
25,"5be94f66a169160001dafb9d",10,"JAM Version B","DISCUSSION","talk","Study1","F",12391,"90",8343,"talk",100,"talk",1
25,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DISCUSSION","talk","Study1","F",4210,"50",9032,"conversation ",12.5,"talk",0
25,"w10030825FS",10,"JAM Version B","DISCUSSION","talk","Study1","F",2618,"30",3047,"talk",100,"talk",1
25,"w10069845",10,"JAM Version B","DISCUSSION","talk","Study1","F",1749,"100",1646,"talk",100,"talk",1
25,"w997000jy",10,"JAM Version B","DISCUSSION","talk","Study1","F",1058,"100",10811,"conversation ",12.5,"talk",0
25,"w10011881_dnd",10,"JAM Version B","DISCUSSION","talk","Study1","F",4280,"90",3801,"write",22.222222222222,"talk",0
26,"w10011881_dnd",10,"JAM Version B","DRINK","sip","Study1","B",6165,"30",3391,"sip",100,"sip",1
26,"w10030825FS",10,"JAM Version B","DRINK","sip","Study1","B",2509,"80",2441,"water",0,"sip",0
26,"5be94f66a169160001dafb9d",10,"JAM Version B","DRINK","sip","Study1","B",7044,"45",49160,"",0,"sip",0
26,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DRINK","sip","Study1","B",3665,"30",3039,"eat",0,"sip",0
26,"w10069845",10,"JAM Version B","DRINK","sip","Study1","B",3969,"190",2271,"water",0,"sip",0
26,"w997000jy",10,"JAM Version B","DRINK","sip","Study1","B",1392,"26",3623,"alcohol ",0,"sip",0
27,"5be94f66a169160001dafb9d",10,"JAM Version B","DUE","assignment","Study1","S",18511,"50",20122,"assignment",100,"assignment",1
27,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DUE","assignment","Study1","S",4210,"2",8291,"assignment",100,"assignment",1
27,"w10069845",10,"JAM Version B","DUE","assignment","Study1","S",2590,"100",4420,"assignment",100,"assignment",1
27,"w997000jy",10,"JAM Version B","DUE","assignment","Study1","S",2800,"54",2200,"write",26.666666666667,"assignment",0
27,"w10011881_dnd",10,"JAM Version B","DUE","assignment","Study1","S",5753,"100",5392,"assignment",100,"assignment",1
27,"w10030825FS",10,"JAM Version B","DUE","assignment","Study1","S",3517,"60",3071,"assignment",100,"assignment",1
28,"w10030825FS",10,"JAM Version B","DUMP","waste","Study1","S",3223,"30",915,"",0,"waste",0
28,"5be94f66a169160001dafb9d",10,"JAM Version B","DUMP","waste","Study1","S",12342,"60",8296,"",0,"waste",0
28,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","DUMP","waste","Study1","S",3212,"50",3434,"trash",40,"waste",0
28,"w10011881_dnd",10,"JAM Version B","DUMP","waste","Study1","S",4781,"90",3916,"trash",40,"waste",0
28,"w10069845",10,"JAM Version B","DUMP","waste","Study1","S",2360,"90",3439,"ster",66.666666666667,"waste",0
28,"w997000jy",10,"JAM Version B","DUMP","waste","Study1","S",1367,"61",11910,"place ",40,"waste",0
29,"w10011881_dnd",10,"JAM Version B","EDITOR","news","Study1","F",2517,"40",8785,"news",100,"news",1
29,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","EDITOR","news","Study1","F",2971,"20",4106,"newspaper",61.538461538462,"news",0
29,"w10030825FS",10,"JAM Version B","EDITOR","news","Study1","F",2788,"20",4850,"newspaper",61.538461538462,"news",0
29,"5be94f66a169160001dafb9d",10,"JAM Version B","EDITOR","news","Study1","F",4115,"27",18033,"news",100,"news",1
29,"w997000jy",10,"JAM Version B","EDITOR","news","Study1","F",815,"32",3982,"writer ",20,"news",0
29,"w10069845",10,"JAM Version B","EDITOR","news","Study1","F",3507,"60",2579,"news",100,"news",1
30,"5be94f66a169160001dafb9d",10,"JAM Version B","FIRE","blaze","Study1","B",14366,"20",9522,"",0,"blaze",0
30,"w10069845",10,"JAM Version B","FIRE","blaze","Study1","B",2957,"80",3091,"blaze",100,"blaze",1
30,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","FIRE","blaze","Study1","B",5800,"30",2927,"warm",22.222222222222,"blaze",0
30,"w10030825FS",10,"JAM Version B","FIRE","blaze","Study1","B",2449,"40",2956,"blaze",100,"blaze",1
30,"w997000jy",10,"JAM Version B","FIRE","blaze","Study1","B",835,"82",7560,"water ",40,"blaze",0
30,"w10011881_dnd",10,"JAM Version B","FIRE","blaze","Study1","B",5624,"30",3712,"ice",25,"blaze",0
31,"w10030825FS",10,"JAM Version B","FIX","hand","Study1","U",3685,"0",3801,"break",22.222222222222,"hand",0
31,"w10011881_dnd",10,"JAM Version B","FIX","hand","Study1","U",10319,"20",3820,"help",25,"hand",0
31,"5be94f66a169160001dafb9d",10,"JAM Version B","FIX","hand","Study1","U",8906,"10",2629,"",0,"hand",0
31,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","FIX","hand","Study1","U",2696,"0",2585,"broken",20,"hand",0
31,"w10069845",10,"JAM Version B","FIX","hand","Study1","U",2963,"60",6835,"hand",100,"hand",1
31,"w997000jy",10,"JAM Version B","FIX","hand","Study1","U",675,"73",4717,"teeth ",22.222222222222,"hand",0
32,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","FULL","enough","Study1","B",5957,"25",3619,"enough",100,"enough",1
32,"5be94f66a169160001dafb9d",10,"JAM Version B","FULL","enough","Study1","B",9446,"33",15141,"enough",100,"enough",1
32,"w997000jy",10,"JAM Version B","FULL","enough","Study1","B",1233,"100",2737,"empty ",18.181818181818,"enough",0
32,"w10069845",10,"JAM Version B","FULL","enough","Study1","B",3020,"70",1745,"enough",100,"enough",1
32,"w10011881_dnd",10,"JAM Version B","FULL","enough","Study1","B",6189,"85",6466,"enough",100,"enough",1
32,"w10030825FS",10,"JAM Version B","FULL","enough","Study1","B",2495,"0",3595,"",0,"enough",0
33,"5be94f66a169160001dafb9d",10,"JAM Version B","GEOLOGY","rock","Study1","F",33667,"45",3853,"rock",100,"rock",1
33,"w10030825FS",10,"JAM Version B","GEOLOGY","rock","Study1","F",3469,"39",1426,"rock",100,"rock",1
33,"w10069845",10,"JAM Version B","GEOLOGY","rock","Study1","F",2911,"80",2026,"rock",100,"rock",1
33,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","GEOLOGY","rock","Study1","F",3347,"10",2764,"rock",100,"rock",1
33,"w10011881_dnd",10,"JAM Version B","GEOLOGY","rock","Study1","F",5315,"34",3358,"land",0,"rock",0
33,"w997000jy",10,"JAM Version B","GEOLOGY","rock","Study1","F",2247,"45",4974,"world ",22.222222222222,"rock",0
34,"w10011881_dnd",10,"JAM Version B","GREAT","fantastic","Study1","B",3167,"70",6728,"amazing",37.5,"fantastic",0
34,"w10030825FS",10,"JAM Version B","GREAT","fantastic","Study1","B",3290,"34",2740,"fantastic",100,"fantastic",1
34,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","GREAT","fantastic","Study1","B",2949,"75",3171,"fantastic ",100,"fantastic",1
34,"5be94f66a169160001dafb9d",10,"JAM Version B","GREAT","fantastic","Study1","B",7664,"50",17882,"",0,"fantastic",0
34,"w997000jy",10,"JAM Version B","GREAT","fantastic","Study1","B",2495,"78",3332,"terrible ",23.529411764706,"fantastic",0
34,"w10069845",10,"JAM Version B","GREAT","fantastic","Study1","B",1812,"100",2804,"fantastic",100,"fantastic",1
35,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","GRILL","bar","Study1","S",7206,"20",2388,"raw",33.333333333333,"bar",1
35,"5be94f66a169160001dafb9d",10,"JAM Version B","GRILL","bar","Study1","S",14235,"30",21311,"bar",100,"bar",1
35,"w997000jy",10,"JAM Version B","GRILL","bar","Study1","S",1551,"79",2142,"fore ",28.571428571429,"bar",0
35,"w10011881_dnd",10,"JAM Version B","GRILL","bar","Study1","S",5640,"75",6245,"bar",100,"bar",1
35,"w10069845",10,"JAM Version B","GRILL","bar","Study1","S",2364,"100",1360,"bar",100,"bar",1
35,"w10030825FS",10,"JAM Version B","GRILL","bar","Study1","S",2242,"0",1845,"",0,"bar",0
36,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HAPPY","car","Study1","U",3432,"0",2095,"sad",33.333333333333,"car",1
36,"5be94f66a169160001dafb9d",10,"JAM Version B","HAPPY","car","Study1","U",6575,"10",13676,"",0,"car",0
36,"w10030825FS",10,"JAM Version B","HAPPY","car","Study1","U",3586,"0",1952,"",0,"car",0
36,"w10069845",10,"JAM Version B","HAPPY","car","Study1","U",2428,"20",1943,"",0,"car",0
36,"w997000jy",10,"JAM Version B","HAPPY","car","Study1","U",4062,"23",2269,"sad ",33.333333333333,"car",0
36,"w10011881_dnd",10,"JAM Version B","HAPPY","car","Study1","U",4010,"40",5774,"sad",33.333333333333,"car",1
37,"w10011881_dnd",10,"JAM Version B","HEIGHT","growth","Study1","B",7031,"50",3836,"length",50,"growth",0
37,"w10030825FS",10,"JAM Version B","HEIGHT","growth","Study1","B",4013,"4",1427,"",0,"growth",0
37,"w10069845",10,"JAM Version B","HEIGHT","growth","Study1","B",2220,"100",2646,"growth",100,"growth",1
37,"w997000jy",10,"JAM Version B","HEIGHT","growth","Study1","B",1048,"73",4746,"length ",50,"growth",0
37,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HEIGHT","growth","Study1","B",4269,"35",4990,"weight",33.333333333333,"growth",0
37,"5be94f66a169160001dafb9d",10,"JAM Version B","HEIGHT","growth","Study1","B",16580,"40",11169,"growth",100,"growth",1
38,"w10030825FS",10,"JAM Version B","HERD","cow","Study1","F",2507,"80",2145,"cow",100,"cow",1
38,"w10011881_dnd",10,"JAM Version B","HERD","cow","Study1","F",15981,"60",3097,"cows",85.714285714286,"cow",1
38,"w997000jy",10,"JAM Version B","HERD","cow","Study1","F",1125,"83",3826,"cows",85.714285714286,"cow",1
38,"5be94f66a169160001dafb9d",10,"JAM Version B","HERD","cow","Study1","F",17857,"15",12050,"cow",100,"cow",1
38,"w10069845",10,"JAM Version B","HERD","cow","Study1","F",1833,"80",1704,"cow",100,"cow",1
38,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HERD","cow","Study1","F",2601,"10",1978,"cow",100,"cow",1
39,"w10030825FS",10,"JAM Version B","HIDE","sick","Study1","U",8214,"0",4531,"dark",25,"sick",0
39,"w10069845",10,"JAM Version B","HIDE","sick","Study1","U",2717,"0",5333,"scared",40,"sick",0
39,"5be94f66a169160001dafb9d",10,"JAM Version B","HIDE","sick","Study1","U",8143,"0",6930,"",0,"sick",0
39,"w10011881_dnd",10,"JAM Version B","HIDE","sick","Study1","U",7640,"4",4769,"seek",50,"sick",1
39,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HIDE","sick","Study1","U",2387,"0",2469,"seek",50,"sick",1
39,"w997000jy",10,"JAM Version B","HIDE","sick","Study1","U",1620,"59",2573,"seek",50,"sick",1
40,"w997000jy",10,"JAM Version B","HONEY","bee","Study1","S",1352,"39",2315,"bee",100,"bee",1
40,"w10069845",10,"JAM Version B","HONEY","bee","Study1","S",2131,"100",2273,"bee",100,"bee",1
40,"w10030825FS",10,"JAM Version B","HONEY","bee","Study1","S",4204,"90",1269,"bee",100,"bee",1
40,"w10011881_dnd",10,"JAM Version B","HONEY","bee","Study1","S",5866,"99",5275,"bee",100,"bee",1
40,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HONEY","bee","Study1","S",4393,"55",1952,"bee",100,"bee",1
40,"5be94f66a169160001dafb9d",10,"JAM Version B","HONEY","bee","Study1","S",13623,"50",6073,"bee",100,"bee",1
41,"w997000jy",10,"JAM Version B","HORNET","sting","Study1","F",676,"42",14738,"wasp ",22.222222222222,"sting",0
41,"w10011881_dnd",10,"JAM Version B","HORNET","sting","Study1","F",7562,"100",4088,"nest",44.444444444444,"sting",0
41,"5be94f66a169160001dafb9d",10,"JAM Version B","HORNET","sting","Study1","F",4404,"60",41635,"",0,"sting",0
41,"w10069845",10,"JAM Version B","HORNET","sting","Study1","F",2586,"80",2498,"sting",100,"sting",1
41,"w10030825FS",10,"JAM Version B","HORNET","sting","Study1","F",8386,"50",4420,"sting",100,"sting",1
41,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HORNET","sting","Study1","F",5622,"25",4639,"stint",80,"sting",1
42,"w10030825FS",10,"JAM Version B","HOT","chili","Study1","B",6377,"4",3530,"cold",44.444444444444,"chili",0
42,"w997000jy",10,"JAM Version B","HOT","chili","Study1","B",1239,"45",8909,"cold ",44.444444444444,"chili",0
42,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HOT","chili","Study1","B",4818,"25",2687,"cold",44.444444444444,"chili",0
42,"w10011881_dnd",10,"JAM Version B","HOT","chili","Study1","B",6244,"30",2171,"cold",44.444444444444,"chili",0
42,"5be94f66a169160001dafb9d",10,"JAM Version B","HOT","chili","Study1","B",5042,"60",10459,"chili",100,"chili",1
42,"w10069845",10,"JAM Version B","HOT","chili","Study1","B",2806,"100",2918,"pocket",18.181818181818,"chili",0
43,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HUNGER","famine","Study1","B",4544,"20",2562,"famine",100,"famine",1
43,"5be94f66a169160001dafb9d",10,"JAM Version B","HUNGER","famine","Study1","B",4545,"50",21981,"",0,"famine",0
43,"w997000jy",10,"JAM Version B","HUNGER","famine","Study1","B",903,"43",2792,"famine ",100,"famine",1
43,"w10069845",10,"JAM Version B","HUNGER","famine","Study1","B",2217,"100",6584,"park",20,"famine",0
43,"w10030825FS",10,"JAM Version B","HUNGER","famine","Study1","B",2576,"2",2076,"famine",100,"famine",1
43,"w10011881_dnd",10,"JAM Version B","HUNGER","famine","Study1","B",5781,"30",3941,"food",20,"famine",0
44,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","HYGIENE","clean","Study1","F",2335,"80",3132,"clean ",100,"clean",1
44,"w10030825FS",10,"JAM Version B","HYGIENE","clean","Study1","F",2026,"30",1689,"clean",100,"clean",1
44,"5be94f66a169160001dafb9d",10,"JAM Version B","HYGIENE","clean","Study1","F",19263,"7",10355,"clean",100,"clean",1
44,"w10011881_dnd",10,"JAM Version B","HYGIENE","clean","Study1","F",4281,"99",3901,"clean",100,"clean",1
44,"w10069845",10,"JAM Version B","HYGIENE","clean","Study1","F",2162,"100",2362,"clean",100,"clean",1
44,"w997000jy",10,"JAM Version B","HYGIENE","clean","Study1","F",697,"92",3371,"oral ",22.222222222222,"clean",0
45,"w10030825FS",10,"JAM Version B","KEY","latch","Study1","B",3555,"10",2376,"latch",100,"latch",1
45,"w10011881_dnd",10,"JAM Version B","KEY","latch","Study1","B",3229,"30",13049,"latched",83.333333333333,"latch",1
45,"5be94f66a169160001dafb9d",10,"JAM Version B","KEY","latch","Study1","B",7029,"40",6769,"latch",100,"latch",1
45,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","KEY","latch","Study1","B",9806,"24",2622,"latch",100,"latch",1
45,"w10069845",10,"JAM Version B","KEY","latch","Study1","B",3064,"50",2522,"latch",100,"latch",1
45,"w997000jy",10,"JAM Version B","KEY","latch","Study1","B",1546,"95",16360,"hole ",22.222222222222,"latch",0
46,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","KIDNEY","liver","Study1","S",3656,"30",2166,"liver",100,"liver",1
46,"5be94f66a169160001dafb9d",10,"JAM Version B","KIDNEY","liver","Study1","S",12094,"18",20293,"liver",100,"liver",1
46,"w10030825FS",10,"JAM Version B","KIDNEY","liver","Study1","S",3619,"20",2680,"liver",100,"liver",1
46,"w10069845",10,"JAM Version B","KIDNEY","liver","Study1","S",4963,"80",2124,"liver",100,"liver",1
46,"w997000jy",10,"JAM Version B","KIDNEY","liver","Study1","S",3172,"10",1959,"lung ",22.222222222222,"liver",0
46,"w10011881_dnd",10,"JAM Version B","KIDNEY","liver","Study1","S",3339,"80",3172,"liver",100,"liver",1
47,"5be94f66a169160001dafb9d",10,"JAM Version B","KING","vase","Study1","U",3963,"0",2182,"",0,"vase",0
47,"w10069845",10,"JAM Version B","KING","vase","Study1","U",2086,"30",4337,"henry",22.222222222222,"vase",0
47,"w997000jy",10,"JAM Version B","KING","vase","Study1","U",984,"40",23369,"queen ",22.222222222222,"vase",0
47,"w10011881_dnd",10,"JAM Version B","KING","vase","Study1","U",3682,"1",4733,"queen",22.222222222222,"vase",0
47,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","KING","vase","Study1","U",2743,"0",2208,"case",75,"vase",1
47,"w10030825FS",10,"JAM Version B","KING","vase","Study1","U",3035,"0",1932,"",0,"vase",0
48,"w10069845",10,"JAM Version B","LAW","attorney","Study1","B",1657,"100",6833,"attorney ",100,"attorney",1
48,"w10030825FS",10,"JAM Version B","LAW","attorney","Study1","B",2400,"20",1050,"",0,"attorney",0
48,"w10011881_dnd",10,"JAM Version B","LAW","attorney","Study1","B",8857,"40",13605,"judge",15.384615384615,"attorney",0
48,"5be94f66a169160001dafb9d",10,"JAM Version B","LAW","attorney","Study1","B",9688,"40",19298,"attorney",100,"attorney",1
48,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","LAW","attorney","Study1","B",3269,"30",3857,"justice ",26.666666666667,"attorney",0
48,"w997000jy",10,"JAM Version B","LAW","attorney","Study1","B",1013,"17",5932,"history ",53.333333333333,"attorney",0
49,"5be94f66a169160001dafb9d",10,"JAM Version B","LETTUCE","salad","Study1","S",35994,"70",7274,"salad",100,"salad",1
49,"5f4ea8b0601efe0debb21dc6",10,"JAM Version B","LETTUCE","salad","Study1","S",3644,"40",2310,"salad",100,"salad",1
49,"w10069845",10,"JAM Version B","LETTUCE","salad","Study1","S",1827,"100",2272,"salad",100,"salad",1
49,"w10030825FS",10,"JAM Version B","LETTUCE","salad","Study1","S",5194,"70",2563,"salaf",80,"salad",1
49,"w997000jy",10,"JAM Version B","LETTUCE","salad","Study1","S",1218,"79",6660,"sandwich ",46.153846153846,"salad",0
49,"w10011881_dnd",10,"JAM Version B","LETTUCE","salad","Study1","S",7323,"80",4868,"salad",100,"salad",1
50,"w10069845",10,"JAM Version B","LIFT","woman","Study1","U",2546,"60",5125,"woman",100,"woman",1
