"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
26,"w980000_lf",1,"Read Version A","DRINK","sip","Study1","B",2096,4687,"water",0,"sip",0
26,"5d0a90bb7c5110001acaa336",1,"Read Version A","DRINK","sip","Study1","B",3026,10765,"",0,"sip",0
26,"w10067789_JT",1,"Read Version A","DRINK","sip","Study1","B",1727,3035,"sip",100,"sip",1
26,"W10106164HPR",1,"Read Version A","DRINK","sip","Study1","B",954,6908,"eat",0,"sip",0
26,"w10096966",1,"Read Version A","DRINK","sip","Study1","B",1014,2276,"",0,"sip",0
27,"10097621LS",1,"Read Version A","DUE","assignment","Study1","S",1081,4465,"date",28.571428571429,"assignment",0
27,"w10076541_mim",1,"Read Version A","DUE","assignment","Study1","S",1539,5049,"date",28.571428571429,"assignment",0
27,"5f26ad14db44f940a40c86dd",1,"Read Version A","DUE","assignment","Study1","S",71411,8482,"assignment",100,"assignment",1
27,"w10030757JP",1,"Read Version A","DUE","assignment","Study1","S",1053,2224,"date",28.571428571429,"assignment",0
27,"W10106164HPR",1,"Read Version A","DUE","assignment","Study1","S",1124,16732,"late",28.571428571429,"assignment",0
27,"5d0a90bb7c5110001acaa336",1,"Read Version A","DUE","assignment","Study1","S",1809,3370,"assignment",100,"assignment",1
27,"w10022439_mlr",1,"Read Version A","DUE","assignment","Study1","S",873,2089,"date",28.571428571429,"assignment",0
27,"w10067789_JT",1,"Read Version A","DUE","assignment","Study1","S",1540,4526,"assignment",100,"assignment",1
27,"w980000_lf",1,"Read Version A","DUE","assignment","Study1","S",1894,4073,"date",28.571428571429,"assignment",0
27,"w10096966",1,"Read Version A","DUE","assignment","Study1","S",1043,1049,"",0,"assignment",0
28,"5f26ad14db44f940a40c86dd",1,"Read Version A","DUMP","waste","Study1","S",1511,8703,"waste",100,"waste",1
28,"10097621LS",1,"Read Version A","DUMP","waste","Study1","S",1011,26130,"waste",100,"waste",1
28,"w10030757JP",1,"Read Version A","DUMP","waste","Study1","S",656,2344,"truck",20,"waste",0
28,"5d0a90bb7c5110001acaa336",1,"Read Version A","DUMP","waste","Study1","S",3330,4320,"waste",100,"waste",1
28,"W10106164HPR",1,"Read Version A","DUMP","waste","Study1","S",1336,6394,"trump",20,"waste",0
28,"w10022439_mlr",1,"Read Version A","DUMP","waste","Study1","S",1441,938,"",0,"waste",0
28,"w10067789_JT",1,"Read Version A","DUMP","waste","Study1","S",1481,3268,"truck",20,"waste",0
28,"w10076541_mim",1,"Read Version A","DUMP","waste","Study1","S",1416,12549,"truck",20,"waste",0
28,"w980000_lf",1,"Read Version A","DUMP","waste","Study1","S",2406,5190,"leave",20,"waste",0
28,"w10096966",1,"Read Version A","DUMP","waste","Study1","S",1107,1099,"",0,"waste",0
29,"w10030757JP",1,"Read Version A","EDITOR","news","Study1","F",1192,2060,"",0,"news",0
29,"10097621LS",1,"Read Version A","EDITOR","news","Study1","F",1333,63419,"news",100,"news",1
29,"5f26ad14db44f940a40c86dd",1,"Read Version A","EDITOR","news","Study1","F",7554,6612,"",0,"news",0
29,"5d0a90bb7c5110001acaa336",1,"Read Version A","EDITOR","news","Study1","F",1992,7391,"news",100,"news",1
29,"w980000_lf",1,"Read Version A","EDITOR","news","Study1","F",1740,3253,"news",100,"news",1
29,"w10022439_mlr",1,"Read Version A","EDITOR","news","Study1","F",1386,2385,"news",100,"news",1
29,"w10076541_mim",1,"Read Version A","EDITOR","news","Study1","F",1311,7816,"newspaper",61.538461538462,"news",0
29,"W10106164HPR",1,"Read Version A","EDITOR","news","Study1","F",1337,2942,"writer",20,"news",0
29,"w10067789_JT",1,"Read Version A","EDITOR","news","Study1","F",1514,5850,"news",100,"news",1
29,"w10096966",1,"Read Version A","EDITOR","news","Study1","F",1714,1470,"",0,"news",0
30,"w10076541_mim",1,"Read Version A","FIRE","blaze","Study1","B",1512,17762,"house",20,"blaze",0
30,"w10030757JP",1,"Read Version A","FIRE","blaze","Study1","B",948,4502,"truck",0,"blaze",0
30,"W10106164HPR",1,"Read Version A","FIRE","blaze","Study1","B",1879,4981,"burn",22.222222222222,"blaze",0
30,"5f26ad14db44f940a40c86dd",1,"Read Version A","FIRE","blaze","Study1","B",2947,7252,"blaze",100,"blaze",1
30,"w10022439_mlr",1,"Read Version A","FIRE","blaze","Study1","B",1054,1517,"",0,"blaze",0
30,"w10067789_JT",1,"Read Version A","FIRE","blaze","Study1","B",1690,4299,"hot",0,"blaze",0
30,"w980000_lf",1,"Read Version A","FIRE","blaze","Study1","B",2791,9450,"water",40,"blaze",0
30,"10097621LS",1,"Read Version A","FIRE","blaze","Study1","B",1055,42025,"blaze",100,"blaze",1
30,"w10096966",1,"Read Version A","FIRE","blaze","Study1","B",2222,6201,"",0,"blaze",0
30,"5d0a90bb7c5110001acaa336",1,"Read Version A","FIRE","blaze","Study1","B",2600,2983,"heat",22.222222222222,"blaze",0
31,"w10030757JP",1,"Read Version A","FIX","hand","Study1","U",796,915,"",0,"hand",0
31,"w10067789_JT",1,"Read Version A","FIX","hand","Study1","U",2714,2802,"hand",100,"hand",1
31,"w10076541_mim",1,"Read Version A","FIX","hand","Study1","U",1207,13488,"solve",0,"hand",0
31,"10097621LS",1,"Read Version A","FIX","hand","Study1","U",1091,3716,"solve",0,"hand",0
31,"5d0a90bb7c5110001acaa336",1,"Read Version A","FIX","hand","Study1","U",3365,1902,"hand",100,"hand",1
31,"w10096966",1,"Read Version A","FIX","hand","Study1","U",1210,1449,"",0,"hand",0
31,"W10106164HPR",1,"Read Version A","FIX","hand","Study1","U",1317,3012,"repair",20,"hand",0
31,"w10022439_mlr",1,"Read Version A","FIX","hand","Study1","U",1158,1237,"",0,"hand",0
31,"5f26ad14db44f940a40c86dd",1,"Read Version A","FIX","hand","Study1","U",2047,2833,"",0,"hand",0
31,"w980000_lf",1,"Read Version A","FIX","hand","Study1","U",2145,4270,"repair",20,"hand",0
32,"w10022439_mlr",1,"Read Version A","FULL","enough","Study1","B",3036,1478,"",0,"enough",0
32,"w10076541_mim",1,"Read Version A","FULL","enough","Study1","B",870,8699,"glass",18.181818181818,"enough",0
32,"5d0a90bb7c5110001acaa336",1,"Read Version A","FULL","enough","Study1","B",1905,6128,"enough",100,"enough",1
32,"w10030757JP",1,"Read Version A","FULL","enough","Study1","B",1000,3155,"tank",20,"enough",0
32,"w10096966",1,"Read Version A","FULL","enough","Study1","B",1240,993,"",0,"enough",0
32,"W10106164HPR",1,"Read Version A","FULL","enough","Study1","B",1210,8114,"bottle",16.666666666667,"enough",0
32,"w980000_lf",1,"Read Version A","FULL","enough","Study1","B",2333,4019,"",0,"enough",0
32,"w10067789_JT",1,"Read Version A","FULL","enough","Study1","B",2492,3163,"enough",100,"enough",1
32,"5f26ad14db44f940a40c86dd",1,"Read Version A","FULL","enough","Study1","B",6448,14839,"enough",100,"enough",1
32,"10097621LS",1,"Read Version A","FULL","enough","Study1","B",1157,40970,"enough",100,"enough",1
33,"w10067789_JT",1,"Read Version A","GEOLOGY","rock","Study1","F",2340,3345,"rock",100,"rock",1
33,"w10022439_mlr",1,"Read Version A","GEOLOGY","rock","Study1","F",1154,1870,"rock",100,"rock",1
33,"10097621LS",1,"Read Version A","GEOLOGY","rock","Study1","F",1099,23587,"rock",100,"rock",1
33,"w10030757JP",1,"Read Version A","GEOLOGY","rock","Study1","F",1945,1861,"rock",100,"rock",1
33,"W10106164HPR",1,"Read Version A","GEOLOGY","rock","Study1","F",2528,2027,"rock",100,"rock",1
33,"w980000_lf",1,"Read Version A","GEOLOGY","rock","Study1","F",1931,7925,"rock",100,"rock",1
33,"w10076541_mim",1,"Read Version A","GEOLOGY","rock","Study1","F",1241,12296,"rocks",88.888888888889,"rock",1
33,"5d0a90bb7c5110001acaa336",1,"Read Version A","GEOLOGY","rock","Study1","F",3265,1943,"rock",100,"rock",1
33,"w10096966",1,"Read Version A","GEOLOGY","rock","Study1","F",2572,1595,"",0,"rock",0
33,"5f26ad14db44f940a40c86dd",1,"Read Version A","GEOLOGY","rock","Study1","F",2220,13851,"rocks",88.888888888889,"rock",1
34,"w10030757JP",1,"Read Version A","GREAT","fantastic","Study1","B",638,1454,"big",16.666666666667,"fantastic",0
34,"w10076541_mim",1,"Read Version A","GREAT","fantastic","Study1","B",539,1289,"",0,"fantastic",0
34,"w980000_lf",1,"Read Version A","GREAT","fantastic","Study1","B",2710,5513,"fantastic",100,"fantastic",1
34,"w10067789_JT",1,"Read Version A","GREAT","fantastic","Study1","B",1634,4728,"fantastic",100,"fantastic",1
34,"W10106164HPR",1,"Read Version A","GREAT","fantastic","Study1","B",1092,3959,"end",16.666666666667,"fantastic",0
34,"10097621LS",1,"Read Version A","GREAT","fantastic","Study1","B",1289,73106,"fantastic",100,"fantastic",1
34,"w10096966",1,"Read Version A","GREAT","fantastic","Study1","B",1701,1178,"",0,"fantastic",0
34,"5d0a90bb7c5110001acaa336",1,"Read Version A","GREAT","fantastic","Study1","B",3218,3998,"fantastic",100,"fantastic",1
34,"5f26ad14db44f940a40c86dd",1,"Read Version A","GREAT","fantastic","Study1","B",4960,10692,"",0,"fantastic",0
34,"w10022439_mlr",1,"Read Version A","GREAT","fantastic","Study1","B",1409,3417,"fantastic",100,"fantastic",1
35,"W10106164HPR",1,"Read Version A","GRILL","bar","Study1","S",1464,6224,"",0,"bar",0
35,"w10067789_JT",1,"Read Version A","GRILL","bar","Study1","S",1721,3759,"",0,"bar",0
35,"w10076541_mim",1,"Read Version A","GRILL","bar","Study1","S",1271,7760,"",0,"bar",0
35,"10097621LS",1,"Read Version A","GRILL","bar","Study1","S",1302,48639,"bar",100,"bar",1
35,"w10030757JP",1,"Read Version A","GRILL","bar","Study1","S",966,2661,"",0,"bar",0
35,"w10022439_mlr",1,"Read Version A","GRILL","bar","Study1","S",815,1319,"",0,"bar",0
35,"w10096966",1,"Read Version A","GRILL","bar","Study1","S",1155,5560,"hot",0,"bar",0
35,"5f26ad14db44f940a40c86dd",1,"Read Version A","GRILL","bar","Study1","S",7840,4606,"bar",100,"bar",1
35,"w980000_lf",1,"Read Version A","GRILL","bar","Study1","S",3137,3217,"bar",100,"bar",1
35,"5d0a90bb7c5110001acaa336",1,"Read Version A","GRILL","bar","Study1","S",2544,1697,"bar",100,"bar",1
36,"W10106164HPR",1,"Read Version A","HAPPY","car","Study1","U",860,1949,"sad",33.333333333333,"car",1
36,"w10067789_JT",1,"Read Version A","HAPPY","car","Study1","U",4453,2796,"sad",33.333333333333,"car",1
36,"w10076541_mim",1,"Read Version A","HAPPY","car","Study1","U",755,6548,"glad",28.571428571429,"car",0
36,"5d0a90bb7c5110001acaa336",1,"Read Version A","HAPPY","car","Study1","U",4050,7798,"place",25,"car",0
36,"w10022439_mlr",1,"Read Version A","HAPPY","car","Study1","U",1293,3524,"car",100,"car",1
36,"w10096966",1,"Read Version A","HAPPY","car","Study1","U",972,2461,"",0,"car",0
36,"10097621LS",1,"Read Version A","HAPPY","car","Study1","U",1020,26654,"car",100,"car",1
36,"w980000_lf",1,"Read Version A","HAPPY","car","Study1","U",1851,7794,"car",100,"car",1
36,"w10030757JP",1,"Read Version A","HAPPY","car","Study1","U",724,2074,"sad",33.333333333333,"car",1
36,"5f26ad14db44f940a40c86dd",1,"Read Version A","HAPPY","car","Study1","U",5792,19657,"",0,"car",0
37,"w10076541_mim",1,"Read Version A","HEIGHT","growth","Study1","B",1486,5554,"weight",33.333333333333,"growth",0
37,"w10096966",1,"Read Version A","HEIGHT","growth","Study1","B",1045,854,"",0,"growth",0
37,"10097621LS",1,"Read Version A","HEIGHT","growth","Study1","B",1105,34290,"growth",100,"growth",1
37,"5d0a90bb7c5110001acaa336",1,"Read Version A","HEIGHT","growth","Study1","B",2247,5340,"age",22.222222222222,"growth",0
37,"w10030757JP",1,"Read Version A","HEIGHT","growth","Study1","B",943,1993,"weight",33.333333333333,"growth",0
37,"w10022439_mlr",1,"Read Version A","HEIGHT","growth","Study1","B",1552,1370,"",0,"growth",0
37,"W10106164HPR",1,"Read Version A","HEIGHT","growth","Study1","B",1285,4014,"weight",33.333333333333,"growth",0
37,"5f26ad14db44f940a40c86dd",1,"Read Version A","HEIGHT","growth","Study1","B",2100,19600,"weight",33.333333333333,"growth",0
37,"w980000_lf",1,"Read Version A","HEIGHT","growth","Study1","B",1548,4827,"tall",20,"growth",0
37,"w10067789_JT",1,"Read Version A","HEIGHT","growth","Study1","B",1689,3529,"growth",100,"growth",1
38,"w10076541_mim",1,"Read Version A","HERD","cow","Study1","F",924,5859,"sheep",0,"cow",0
38,"10097621LS",1,"Read Version A","HERD","cow","Study1","F",1167,13530,"cow",100,"cow",1
38,"5f26ad14db44f940a40c86dd",1,"Read Version A","HERD","cow","Study1","F",7661,3893,"cow",100,"cow",1
38,"w10067789_JT",1,"Read Version A","HERD","cow","Study1","F",1728,1977,"cow",100,"cow",1
38,"w10096966",1,"Read Version A","HERD","cow","Study1","F",1216,1406,"",0,"cow",0
38,"W10106164HPR",1,"Read Version A","HERD","cow","Study1","F",1331,6410,"cow",100,"cow",1
38,"5d0a90bb7c5110001acaa336",1,"Read Version A","HERD","cow","Study1","F",1633,2143,"cow",100,"cow",1
38,"w980000_lf",1,"Read Version A","HERD","cow","Study1","F",1659,3922,"sheep",0,"cow",0
38,"w10030757JP",1,"Read Version A","HERD","cow","Study1","F",1136,2311,"",0,"cow",0
38,"w10022439_mlr",1,"Read Version A","HERD","cow","Study1","F",1026,1885,"cows",85.714285714286,"cow",1
39,"5f26ad14db44f940a40c86dd",1,"Read Version A","HIDE","sick","Study1","U",17982,49472,"scare",44.444444444444,"sick",0
39,"w10096966",1,"Read Version A","HIDE","sick","Study1","U",2900,885,"",0,"sick",0
39,"w10067789_JT",1,"Read Version A","HIDE","sick","Study1","U",1632,4043,"find",25,"sick",0
39,"5d0a90bb7c5110001acaa336",1,"Read Version A","HIDE","sick","Study1","U",6265,5067,"sick",100,"sick",1
39,"w10076541_mim",1,"Read Version A","HIDE","sick","Study1","U",833,4334,"seek",50,"sick",1
39,"w10022439_mlr",1,"Read Version A","HIDE","sick","Study1","U",1681,2370,"",0,"sick",0
39,"W10106164HPR",1,"Read Version A","HIDE","sick","Study1","U",903,3500,"scared",40,"sick",0
39,"w10030757JP",1,"Read Version A","HIDE","sick","Study1","U",2419,2427,"seek",50,"sick",1
39,"10097621LS",1,"Read Version A","HIDE","sick","Study1","U",1215,3829,"seek",50,"sick",1
39,"w980000_lf",1,"Read Version A","HIDE","sick","Study1","U",2641,8371,"sick",100,"sick",1
40,"w10096966",1,"Read Version A","HONEY","bee","Study1","S",1074,5558,"bee",100,"bee",1
40,"10097621LS",1,"Read Version A","HONEY","bee","Study1","S",1070,4007,"bee",100,"bee",1
40,"w10076541_mim",1,"Read Version A","HONEY","bee","Study1","S",3001,3824,"bee",100,"bee",1
40,"w10022439_mlr",1,"Read Version A","HONEY","bee","Study1","S",866,1585,"bee",100,"bee",1
40,"w10067789_JT",1,"Read Version A","HONEY","bee","Study1","S",1419,1876,"bee",100,"bee",1
40,"W10106164HPR",1,"Read Version A","HONEY","bee","Study1","S",909,6725,"bees",85.714285714286,"bee",1
40,"w10030757JP",1,"Read Version A","HONEY","bee","Study1","S",980,1980,"bee",100,"bee",1
40,"5f26ad14db44f940a40c86dd",1,"Read Version A","HONEY","bee","Study1","S",6396,13543,"bee",100,"bee",1
40,"5d0a90bb7c5110001acaa336",1,"Read Version A","HONEY","bee","Study1","S",2265,1273,"bee",100,"bee",1
40,"w980000_lf",1,"Read Version A","HONEY","bee","Study1","S",3405,2322,"bee",100,"bee",1
41,"w10076541_mim",1,"Read Version A","HORNET","sting","Study1","F",5244,10110,"wasp",22.222222222222,"sting",0
41,"w980000_lf",1,"Read Version A","HORNET","sting","Study1","F",1825,8013,"bug",25,"sting",0
41,"w10022439_mlr",1,"Read Version A","HORNET","sting","Study1","F",808,2130,"",0,"sting",0
41,"w10096966",1,"Read Version A","HORNET","sting","Study1","F",1337,4361,"sting",100,"sting",1
41,"10097621LS",1,"Read Version A","HORNET","sting","Study1","F",916,24441,"sting",100,"sting",1
41,"w10067789_JT",1,"Read Version A","HORNET","sting","Study1","F",1808,3053,"sting",100,"sting",1
41,"5f26ad14db44f940a40c86dd",1,"Read Version A","HORNET","sting","Study1","F",7828,10387,"sting",100,"sting",1
41,"w10030757JP",1,"Read Version A","HORNET","sting","Study1","F",1404,2255,"wasp",22.222222222222,"sting",0
41,"W10106164HPR",1,"Read Version A","HORNET","sting","Study1","F",1027,2545,"stinger",83.333333333333,"sting",1
41,"5d0a90bb7c5110001acaa336",1,"Read Version A","HORNET","sting","Study1","F",2328,3080,"sting",100,"sting",1
42,"w10096966",1,"Read Version A","HOT","chili","Study1","B",1233,5506,"chili",100,"chili",1
42,"w980000_lf",1,"Read Version A","HOT","chili","Study1","B",3449,5000,"chili",100,"chili",1
42,"w10076541_mim",1,"Read Version A","HOT","chili","Study1","B",1065,1595,"",0,"chili",0
42,"10097621LS",1,"Read Version A","HOT","chili","Study1","B",1064,34751,"chilli ",90.909090909091,"chili",1
42,"w10067789_JT",1,"Read Version A","HOT","chili","Study1","B",1334,2260,"cold",44.444444444444,"chili",0
42,"5d0a90bb7c5110001acaa336",1,"Read Version A","HOT","chili","Study1","B",2122,4601,"chili",100,"chili",1
42,"w10030757JP",1,"Read Version A","HOT","chili","Study1","B",1376,1311,"",0,"chili",0
42,"w10022439_mlr",1,"Read Version A","HOT","chili","Study1","B",967,2320,"chili",100,"chili",1
42,"W10106164HPR",1,"Read Version A","HOT","chili","Study1","B",2371,38658,"summer",0,"chili",0
42,"5f26ad14db44f940a40c86dd",1,"Read Version A","HOT","chili","Study1","B",6074,15101,"chilli",90.909090909091,"chili",1
43,"w10096966",1,"Read Version A","HUNGER","famine","Study1","B",1156,1772,"",0,"famine",0
43,"w10067789_JT",1,"Read Version A","HUNGER","famine","Study1","B",2225,4889,"famine",100,"famine",1
43,"w10022439_mlr",1,"Read Version A","HUNGER","famine","Study1","B",975,2860,"famine",100,"famine",1
43,"10097621LS",1,"Read Version A","HUNGER","famine","Study1","B",1224,35563,"famine",100,"famine",1
43,"W10106164HPR",1,"Read Version A","HUNGER","famine","Study1","B",1229,9739,"eat",22.222222222222,"famine",0
43,"5f26ad14db44f940a40c86dd",1,"Read Version A","HUNGER","famine","Study1","B",3057,24144,"",0,"famine",0
43,"w10076541_mim",1,"Read Version A","HUNGER","famine","Study1","B",3653,5562,"starve",33.333333333333,"famine",0
43,"5d0a90bb7c5110001acaa336",1,"Read Version A","HUNGER","famine","Study1","B",1857,5557,"famine",100,"famine",1
43,"w10030757JP",1,"Read Version A","HUNGER","famine","Study1","B",808,1632,"",0,"famine",0
43,"w980000_lf",1,"Read Version A","HUNGER","famine","Study1","B",1651,3641,"famine",100,"famine",1
44,"w10096966",1,"Read Version A","HYGIENE","clean","Study1","F",1178,6722,"",0,"clean",0
44,"W10106164HPR",1,"Read Version A","HYGIENE","clean","Study1","F",1209,4744,"clean",100,"clean",1
44,"w10067789_JT",1,"Read Version A","HYGIENE","clean","Study1","F",1981,4175,"",0,"clean",0
44,"w10076541_mim",1,"Read Version A","HYGIENE","clean","Study1","F",783,5307,"clear",80,"clean",1
44,"w10022439_mlr",1,"Read Version A","HYGIENE","clean","Study1","F",1231,2748,"teeth",20,"clean",0
44,"5d0a90bb7c5110001acaa336",1,"Read Version A","HYGIENE","clean","Study1","F",2070,2221,"clean",100,"clean",1
44,"w10030757JP",1,"Read Version A","HYGIENE","clean","Study1","F",850,2603,"clean",100,"clean",1
44,"10097621LS",1,"Read Version A","HYGIENE","clean","Study1","F",1217,9375,"clean",100,"clean",1
44,"w980000_lf",1,"Read Version A","HYGIENE","clean","Study1","F",2971,4411,"shower",18.181818181818,"clean",0
44,"5f26ad14db44f940a40c86dd",1,"Read Version A","HYGIENE","clean","Study1","F",3196,4177,"clean",100,"clean",1
45,"w980000_lf",1,"Read Version A","KEY","latch","Study1","B",2950,4661,"lock",44.444444444444,"latch",0
45,"w10076541_mim",1,"Read Version A","KEY","latch","Study1","B",1304,5139,"lock",44.444444444444,"latch",0
45,"10097621LS",1,"Read Version A","KEY","latch","Study1","B",1122,18150,"latch",100,"latch",1
45,"w10096966",1,"Read Version A","KEY","latch","Study1","B",1210,4111,"chain",40,"latch",0
45,"w10067789_JT",1,"Read Version A","KEY","latch","Study1","B",2495,6617,"latch",100,"latch",1
45,"W10106164HPR",1,"Read Version A","KEY","latch","Study1","B",1148,2708,"door",0,"latch",0
45,"5d0a90bb7c5110001acaa336",1,"Read Version A","KEY","latch","Study1","B",3151,5259,"lock",44.444444444444,"latch",0
45,"5f26ad14db44f940a40c86dd",1,"Read Version A","KEY","latch","Study1","B",7596,13963,"",0,"latch",0
45,"w10030757JP",1,"Read Version A","KEY","latch","Study1","B",1282,1250,"",0,"latch",0
